Date,BTC_Open,BTC_High,BTC_Low,BTC_Close,ETH,Oil,S&P500,DJI,NASDAQ
2017/11/29,10077.40039,11517.40039,9601.030273,9888.610352,427.52,57.3,2626.07,23940.68,6824.390137
2017/11/30,9906.790039,10801,9202.049805,10233.59961,447.11,57.4,2647.58,24272.35,6873.970215
2017/12/1,10198.59961,11046.7002,9694.650391,10975.59961,466.54,58.36,2642.22,24231.59,6847.589844
2017/12/2,10978.29981,11320.2002,10905.09961,11074.59961,463.45,#N/A,#N/A,#N/A,#N/A
2017/12/3,11082.7002,11858.7002,10862,11323.2002,465.85,#N/A,#N/A,#N/A,#N/A
2017/12/4,11315.40039,11657.2002,11081.79981,11657.2002,470.2,57.47,2639.44,24290.05,6775.370117
2017/12/5,11685.7002,12032,11604.59961,11916.7002,463.28,57.62,2629.57,24180.64,6762.209961
2017/12/6,11923.40039,14369.09961,11923.40039,14291.5,428.59,55.96,2629.27,24140.91,6776.379883
2017/12/7,14266.09961,17899.69922,14057.29981,17899.69922,434.41,56.69,2636.98,24211.48,6812.839844
2017/12/8,17802.90039,18353.40039,14336.90039,16569.40039,456.03,57.36,2651.5,24329.16,6840.080078
2017/12/9,16523.30078,16783,13674.90039,15178.2002,473.5,#N/A,#N/A,#N/A,#N/A
2017/12/10,15168.40039,15850.59961,13226.59961,15455.40039,441.72,#N/A,#N/A,#N/A,#N/A
2017/12/11,15427.40039,17513.90039,15404.79981,16936.80078,515.14,57.99,2659.99,24386.03,6875.080078
2017/12/12,16919.80078,17781.80078,16571.59961,17415.40039,651.43,57.14,2664.11,24504.8,6862.319824
2017/12/13,17500,17653.09961,16039.7002,16408.19922,702.77,56.6,2662.85,24585.43,6875.799805
2017/12/14,16384.59961,17085.80078,16185.90039,16564,695.82,57.04,2652.01,24508.66,6856.529785
2017/12/15,16601.30078,18154.09961,16601.30078,17706.90039,684.45,57.3,2675.81,24651.74,6936.580078
2017/12/16,17760.30078,19716.69922,17515.30078,19497.40039,696.21,#N/A,#N/A,#N/A,#N/A
2017/12/17,19475.80078,20089,18974.09961,19140.80078,719.97,#N/A,#N/A,#N/A,#N/A
2017/12/18,19106.40039,19371,18355.90039,19114.19922,794.65,57.16,2690.16,24792.2,6994.759766
2017/12/19,19118.30078,19177.80078,17275.40039,17776.69922,826.82,57.46,2681.47,24754.75,6963.850098
2017/12/20,17760.30078,17934.69922,16077.7002,16624.59961,819.09,58.09,2679.25,24726.65,6960.959961
2017/12/21,16642.40039,17567.69922,15342.7002,15802.90039,821.06,58.36,2684.57,24782.29,6965.359863
2017/12/22,15898,15943.40039,11833,13831.79981,674.86,58.47,2683.34,24754.06,6959.959961
2017/12/23,13948.7002,15603.2002,13828.79981,14699.2002,719.39,#N/A,#N/A,#N/A,#N/A
2017/12/24,14608.2002,14626,12747.7002,13925.79981,694.15,#N/A,#N/A,#N/A,#N/A
2017/12/25,13995.90039,14593,13448.90039,14026.59961,765.83,58.59,#N/A,#N/A,#N/A
2017/12/26,14036.59961,16461.19922,14028.90039,16099.79981,773.84,59.97,2680.5,24746.21,6936.25
2017/12/27,16163.5,16930.90039,15114.29981,15838.5,762.84,59.64,2682.62,24774.3,6939.339844
2017/12/28,15864.09961,15888.40039,13937.29981,14606.5,737.02,59.84,2687.54,24837.51,6950.160156
2017/12/29,14695.79981,15279,14307,14656.2002,753.59,60.42,2673.61,24719.22,6903.390137
2017/12/30,14681.90039,14681.90039,12350.09961,12952.2002,717.26,#N/A,#N/A,#N/A,#N/A
2017/12/31,12897.7002,14377.40039,12755.59961,14156.40039,756.73,#N/A,#N/A,#N/A,#N/A
2018/1/1,14112.2002,14112.2002,13154.7002,13657.2002,772.64,60.24,#N/A,#N/A,#N/A
2018/1/2,13625,15444.59961,13163.59961,14982.09961,884.44,60.37,2695.81,24824.01,7006.899902
2018/1/3,14978.2002,15572.79981,14844.5,15201,962.72,61.63,2713.06,24922.68,7065.529785
2018/1/4,15270.7002,15739.7002,14522.2002,15599.2002,980.92,62.01,2723.99,25075.13,7077.910156
2018/1/5,15477.2002,17705.19922,15202.79981,17429.5,997.72,61.44,2743.15,25295.87,7136.560059
2018/1/6,17462.09961,17712.40039,16764.59961,17527,1041.68,#N/A,#N/A,#N/A,#N/A
2018/1/7,17527.30078,17579.59961,16087.7002,16477.59961,1153.17,#N/A,#N/A,#N/A,#N/A
2018/1/8,16476.19922,16537.90039,14208.2002,15170.09961,1148.53,61.73,2747.71,25283,7157.390137
2018/1/9,15123.7002,15497.5,14424,14595.40039,1299.74,62.96,2751.29,25385.8,7163.580078
2018/1/10,14588.5,14973.29981,13691.2002,14973.29981,1255.82,63.57,2748.23,25369.13,7153.569824
2018/1/11,14968.2002,15018.79981,13105.90039,13405.79981,1154.93,63.8,2767.56,25574.73,7211.779785
2018/1/12,13453.90039,14229.90039,13158.09961,13980.59961,1273.2,64.3,2786.24,25803.19,7261.060059
2018/1/13,13952.40039,14659.5,13952.40039,14360.2002,1396.42,#N/A,#N/A,#N/A,#N/A
2018/1/14,14370.79981,14511.79981,13268,13772,1366.77,64.28,#N/A,#N/A,#N/A
2018/1/15,13767.29981,14445.5,13641.7002,13819.79981,1291.92,64.73,#N/A,#N/A,#N/A
2018/1/16,13836.09961,13843.09961,10194.90039,11490.5,1053.69,63.73,2776.42,25792.86,7223.689941
2018/1/17,11431.09961,11678,9402.290039,11188.59961,1014.25,63.97,2802.56,26115.65,7298.279785
2018/1/18,11198.79981,12107.29981,10942.5,11474.90039,1036.28,63.95,2798.03,26017.81,7296.049805
2018/1/19,11429.79981,11992.79981,11172.09961,11607.40039,1039.1,63.37,2810.3,26071.72,7336.379883
2018/1/20,11656.2002,13103,11656.2002,12899.2002,1155.15,#N/A,#N/A,#N/A,#N/A
2018/1/21,12889.2002,12895.90039,11288.2002,11600.09961,1049.58,#N/A,#N/A,#N/A,#N/A
2018/1/22,11633.09961,11966.40039,10240.2002,10931.40039,1003.26,63.49,2832.97,26214.6,7408.029785
2018/1/23,10944.5,11377.59961,10129.7002,10868.40039,986.23,64.47,2839.13,26210.81,7460.290039
2018/1/24,10903.40039,11501.40039,10639.79981,11359.40039,1058.78,65.61,2837.54,26252.12,7415.060059
2018/1/25,11421.7002,11785.7002,11057.40039,11259.40039,1056.03,65.51,2839.25,26392.79,7411.160156
2018/1/26,11256,11656.7002,10470.29981,11171.40039,1055.17,66.14,2872.87,26616.71,7505.77002
2018/1/27,11174.90039,11614.90039,10989.2002,11440.7002,1107.07,#N/A,#N/A,#N/A,#N/A
2018/1/28,11475.29981,12040.29981,11475.29981,11786.29981,1246.01,#N/A,#N/A,#N/A,#N/A
2018/1/29,11755.5,11875.59961,11179.2002,11296.40039,1182.36,65.56,2853.53,26439.48,7466.509766
2018/1/30,11306.79981,11307.2002,10036.2002,10106.29981,1071.13,64.5,2822.43,26076.89,7402.47998
2018/1/31,10108.2002,10381.59961,9777.419922,10221.09961,1118.31,64.73,2823.81,26149.39,7411.47998
2018/2/1,10237.29981,10288.79981,8812.280273,9170.540039,1036.79,65.8,2821.98,26186.71,7385.859863
2018/2/2,9142.280273,9142.280273,7796.490234,8830.75,915.78,65.45,2762.13,25520.96,7240.950195
2018/2/3,8852.120117,9430.75,8251.629883,9174.910156,964.02,#N/A,#N/A,#N/A,#N/A
2018/2/4,9175.700195,9334.870117,8031.220215,8277.009766,834.68,#N/A,#N/A,#N/A,#N/A
2018/2/5,8270.540039,8364.839844,6756.680176,6955.27002,697.95,64.15,2648.94,24345.75,6967.529785
2018/2/6,7051.75,7850.700195,6048.259766,7754,793.12,63.39,2695.14,24912.77,7115.879883
2018/2/7,7755.490234,8509.110352,7236.790039,7621.299805,757.07,61.79,2681.66,24893.35,7051.97998
2018/2/8,7637.859863,8558.769531,7637.859863,8265.589844,817.81,61.15,2581,23860.46,6777.160156
2018/2/9,8271.839844,8736.980469,7884.709961,8736.980469,883.86,59.2,2619.55,24190.9,6874.490234
2018/2/10,8720.080078,9122.549805,8295.469727,8621.900391,860.41,#N/A,#N/A,#N/A,#N/A
2018/2/11,8616.129883,8616.129883,7931.100098,8129.970215,814.66,#N/A,#N/A,#N/A,#N/A
2018/2/12,8141.430176,8985.919922,8141.430176,8926.570313,868.71,59.29,2656,24601.27,6981.959961
2018/2/13,8926.719727,8958.469727,8455.410156,8598.30957,845.26,59.19,2662.94,24640.45,7013.509766
2018/2/14,8599.919922,9518.540039,8599.919922,9494.629883,923.56,60.6,2698.63,24893.49,7143.620117
2018/2/15,9488.320313,10234.79981,9395.580078,10166.40039,936.98,61.34,2731.2,25200.37,7256.430176
2018/2/16,10135.7002,10324.09961,9824.820313,10233.90039,944.21,61.68,2732.22,25219.38,7239.470215
2018/2/17,10207.5,11139.5,10149.40039,11112.7002,974.11,#N/A,#N/A,#N/A,#N/A
2018/2/18,11123.40039,11349.79981,10326,10551.79981,923.92,61.72,#N/A,#N/A,#N/A
2018/2/19,10552.59961,11273.79981,10513.2002,11225.29981,943.86,62.38,#N/A,#N/A,#N/A
2018/2/20,11231.79981,11958.5,11231.79981,11403.7002,895.37,61.9,2716.26,24964.75,7234.310059
2018/2/21,11372.2002,11418.5,10479.09961,10690.40039,849.97,61.68,2701.33,24797.78,7218.22998
2018/2/22,10660.40039,11039.09961,9939.089844,10005,812.84,62.77,2703.96,24962.48,7210.089844
2018/2/23,9937.070313,10487.29981,9734.55957,10301.09961,864.19,63.55,2747.3,25309.99,7337.390137
2018/2/24,10287.7002,10597.2002,9546.969727,9813.070313,840.52,#N/A,#N/A,#N/A,#N/A
2018/2/25,9796.419922,9923.219727,9407.05957,9664.730469,844.81,#N/A,#N/A,#N/A,#N/A
2018/2/26,9669.429688,10475,9501.730469,10366.7002,869.32,63.91,2779.6,25709.27,7421.459961
2018/2/27,10393.90039,10878.5,10246.09961,10725.59961,878.27,63.01,2744.28,25410.03,7330.350098
2018/2/28,10687.2002,11089.79981,10393.09961,10397.90039,855.2,61.64,2713.83,25029.2,7273.009766
2018/3/1,10385,11052.29981,10352.7002,10951,872.2,60.99,2677.67,24608.98,7180.560059
2018/3/2,10977.40039,11189,10850.09961,11086.40039,856.85,61.25,2691.25,24538.06,7257.870117
2018/3/3,11101.90039,11528.2002,11002.40039,11489.7002,857.22,#N/A,#N/A,#N/A,#N/A
2018/3/4,11497.40039,11512.59961,11136.09961,11512.59961,866.68,#N/A,#N/A,#N/A,#N/A
2018/3/5,11532.40039,11704.09961,11443.90039,11573.29981,853.68,62.57,2720.94,24874.76,7330.709961
2018/3/6,11500.09961,11500.09961,10694.29981,10779.90039,816.95,62.6,2728.12,24884.12,7372.009766
2018/3/7,10803.90039,10929.5,9692.120117,9965.570313,752.83,61.15,2726.8,24801.36,7396.649902
2018/3/8,9951.44043,10147.40039,9335.870117,9395.009766,704.6,60.12,2738.97,24895.21,7427.950195
2018/3/9,9414.69043,9466.349609,8513.030273,9337.549805,728.92,62.04,2786.57,25335.74,7560.810059
2018/3/10,9350.589844,9531.320313,8828.469727,8866,686.89,#N/A,#N/A,#N/A,#N/A
2018/3/11,8852.780273,9711.889648,8607.120117,9578.629883,723.34,#N/A,#N/A,#N/A,#N/A
2018/3/12,9602.929688,9937.5,8956.429688,9205.120117,699.83,61.36,2783.02,25178.61,7588.319824
2018/3/13,9173.040039,9470.379883,8958.19043,9194.849609,690.83,60.71,2765.31,25007.03,7511.009766
2018/3/14,9214.650391,9355.849609,8068.589844,8269.80957,614.29,60.96,2749.48,24758.12,7496.810059
2018/3/15,8290.759766,8428.349609,7783.049805,8300.860352,611.3,61.19,2747.33,24873.66,7481.740234
2018/3/16,8322.910156,8585.150391,8005.310059,8338.349609,601.67,62.34,2752.01,24946.51,7481.990234
2018/3/17,8321.910156,8346.530273,7812.819824,7916.879883,552.78,#N/A,#N/A,#N/A,#N/A
2018/3/18,7890.52002,8245.509766,7397.990234,8223.679688,538.64,#N/A,#N/A,#N/A,#N/A
2018/3/19,8344.120117,8675.870117,8182.399902,8630.650391,556.73,62.06,2712.92,24610.91,7344.240234
2018/3/20,8619.669922,9051.019531,8389.889648,8913.469727,557.17,63.4,2716.94,24727.27,7364.299805
2018/3/21,8937.480469,9177.370117,8846.330078,8929.280273,561.73,65.17,2711.93,24682.31,7345.290039
2018/3/22,8939.44043,9100.709961,8564.900391,8728.469727,539.7,64.3,2643.69,23957.89,7166.680176
2018/3/23,8736.25,8879.620117,8360.620117,8879.620117,539.62,65.88,2588.26,23533.2,6992.669922
2018/3/24,8901.950195,8996.179688,8665.700195,8668.120117,526.44,#N/A,#N/A,#N/A,#N/A
2018/3/25,8612.80957,8682.009766,8449.099609,8495.780273,524.29,#N/A,#N/A,#N/A,#N/A
2018/3/26,8498.469727,8530.080078,7921.430176,8209.400391,489.95,65.55,2658.55,24202.6,7220.540039
2018/3/27,8200,8232.780273,7797.279785,7833.040039,450.12,65.25,2612.62,23857.71,7008.810059
2018/3/28,7836.830078,8122.890137,7809.169922,7954.47998,446.28,64.38,2605,23848.42,6949.22998
2018/3/29,7979.069824,7994.330078,7081.379883,7165.700195,385.97,64.94,2640.87,24103.11,7063.450195
2018/3/30,7171.450195,7276.660156,6683.930176,6890.52002,394.64,#N/A,#N/A,#N/A,#N/A
2018/3/31,6892.47998,7207.850098,6863.52002,6973.529785,396.46,#N/A,#N/A,#N/A,#N/A
2018/4/1,7003.060059,7060.950195,6526.870117,6844.22998,379.61,#N/A,#N/A,#N/A,#N/A
2018/4/2,6844.859863,7135.470215,6816.580078,7083.799805,386.42,63.01,2581.88,23644.19,6870.120117
2018/4/3,7102.259766,7530.939941,7072.490234,7456.109863,416.89,63.51,2614.45,24033.36,6941.279785
2018/4/4,7456.410156,7469.879883,6803.879883,6853.839844,380.54,63.37,2644.69,24264.3,7042.109863
2018/4/5,6848.649902,6933.819824,6644.799805,6811.470215,383.23,63.54,2662.84,24505.22,7076.549805
2018/4/6,6815.959961,6857.490234,6575,6636.319824,370.29,62.06,2604.47,23932.76,6915.109863
2018/4/7,6630.509766,7050.540039,6630.509766,6911.089844,385.31,#N/A,#N/A,#N/A,#N/A
2018/4/8,6919.97998,7111.560059,6919.97998,7023.52002,400.51,#N/A,#N/A,#N/A,#N/A
2018/4/9,7044.319824,7178.109863,6661.990234,6770.72998,398.53,63.42,2613.16,23979.1,6950.339844
2018/4/10,6795.439941,6872.410156,6704.149902,6834.759766,414.24,65.51,2656.87,24408,7094.299805
2018/4/11,6843.470215,6968.319824,6817.589844,6968.319824,430.54,66.82,2642.19,24189.45,7069.029785
2018/4/12,6955.379883,7899.22998,6806.509766,7889.25,492.94,67.07,2663.99,24483.05,7140.25
2018/4/13,7901.089844,8183.959961,7758.930176,7895.959961,492.73,67.39,2656.3,24360.14,7106.649902
2018/4/14,7874.669922,8140.709961,7846,7986.240234,501.48,#N/A,#N/A,#N/A,#N/A
2018/4/15,7999.330078,8338.419922,7999.330078,8329.110352,531.7,#N/A,#N/A,#N/A,#N/A
2018/4/16,8337.570313,8371.150391,7925.72998,8058.669922,511.15,66.22,2677.84,24573.04,7156.279785
2018/4/17,8071.660156,8285.959961,7881.720215,7902.089844,502.89,66.52,2706.39,24786.63,7281.100098
2018/4/18,7944.430176,8197.799805,7886.009766,8163.419922,524.79,68.47,2708.64,24748.07,7295.240234
2018/4/19,8159.27002,8298.69043,8138.779785,8294.30957,567.89,68.29,2693.13,24664.89,7238.060059
2018/4/20,8286.879883,8880.230469,8244.540039,8845.830078,615.72,68.38,2670.14,24462.94,7146.129883
2018/4/21,8848.790039,8997.570313,8652.150391,8895.580078,605.4,#N/A,#N/A,#N/A,#N/A
2018/4/22,8925.05957,9001.639648,8779.610352,8802.459961,621.86,#N/A,#N/A,#N/A,#N/A
2018/4/23,8794.389648,8958.549805,8788.80957,8930.879883,642.55,68.64,2670.29,24448.69,7128.600098
2018/4/24,8934.339844,9732.610352,8927.830078,9697.5,708.16,67.7,2634.56,24024.13,7007.350098
2018/4/25,9701.030273,9745.320313,8799.839844,8845.740234,615.42,68.05,2639.4,24083.83,7003.740234
2018/4/26,8867.320313,9281.509766,8727.089844,9281.509766,662.81,68.19,2666.94,24322.34,7118.680176
2018/4/27,9290.629883,9375.469727,8987.049805,8987.049805,647.03,68.1,2669.91,24311.19,7119.799805
2018/4/28,8939.269531,9412.089844,8931.990234,9348.480469,683.68,#N/A,#N/A,#N/A,#N/A
2018/4/29,9346.410156,9531.490234,9193.709961,9419.080078,688.88,#N/A,#N/A,#N/A,#N/A
2018/4/30,9426.110352,9477.139648,9166.80957,9240.549805,669.92,68.57,2648.05,24163.15,7066.27002
2018/5/1,9251.469727,9255.879883,8891.049805,9119.009766,673.61,67.25,2654.8,24099.05,7130.700195
2018/5/2,9104.599609,9256.519531,9015.139648,9235.919922,687.15,67.93,2635.67,23924.98,7100.899902
2018/5/3,9233.969727,9798.330078,9188.150391,9743.860352,779.54,68.43,2629.73,23930.15,7088.149902
2018/5/4,9695.5,9779.200195,9585.959961,9700.759766,785.62,69.72,2663.42,24262.51,7209.620117
2018/5/5,9700.280273,9964.5,9695.120117,9858.150391,816.12,#N/A,#N/A,#N/A,#N/A
2018/5/6,9845.30957,9940.139648,9465.25,9654.799805,792.31,#N/A,#N/A,#N/A,#N/A
2018/5/7,9645.669922,9665.849609,9231.530273,9373.009766,753.72,70.73,2672.63,24357.32,7265.209961
2018/5/8,9380.870117,9462.75,9127.769531,9234.820313,752.86,69.06,2671.92,24360.21,7266.899902
2018/5/9,9223.730469,9374.759766,9031.620117,9325.179688,752.28,71.14,2697.79,24542.54,7339.910156
2018/5/10,9325.959961,9396.040039,9040.519531,9043.94043,727.28,71.36,2723.07,24739.53,7404.970215
2018/5/11,9052.959961,9052.959961,8394.459961,8441.490234,679.59,70.7,2727.72,24831.17,7402.879883
2018/5/12,8441.44043,8664.860352,8223.5,8504.889648,686.05,#N/A,#N/A,#N/A,#N/A
2018/5/13,8515.490234,8773.549805,8395.120117,8723.94043,733.5,#N/A,#N/A,#N/A,#N/A
2018/5/14,8713.099609,8881.120117,8367.969727,8716.790039,730.55,70.96,2730.13,24899.41,7411.319824
2018/5/15,8705.19043,8836.19043,8456.450195,8510.379883,708.87,71.31,2711.45,24706.41,7351.629883
2018/5/16,8504.410156,8508.429688,8175.490234,8368.830078,707.05,71.49,2722.46,24768.93,7398.299805
2018/5/17,8370.049805,8445.540039,8054.120117,8094.319824,672.66,71.49,2720.13,24713.98,7382.470215
2018/5/18,8091.830078,8274.120117,7974.819824,8250.969727,694.37,71.28,2712.97,24715.09,7354.339844
2018/5/19,8255.730469,8372.05957,8183.350098,8247.179688,696.53,#N/A,#N/A,#N/A,#N/A
2018/5/20,8246.990234,8562.410156,8205.240234,8513.25,715.37,#N/A,#N/A,#N/A,#N/A
2018/5/21,8522.330078,8557.519531,8365.120117,8418.990234,699.22,72.24,2733.01,25013.29,7394.040039
2018/5/22,8419.870117,8423.25,8004.580078,8041.779785,647.74,72.13,2724.44,24834.41,7378.459961
2018/5/23,8037.080078,8054.660156,7507.879883,7557.819824,583.59,71.84,2733.29,24886.81,7425.959961
2018/5/24,7561.120117,7738.600098,7331.140137,7587.339844,601.76,70.71,2727.76,24811.76,7424.430176
2018/5/25,7592.299805,7659.140137,7392.649902,7480.140137,586.73,67.88,2721.33,24753.09,7433.850098
2018/5/26,7486.47998,7595.160156,7349.120117,7355.879883,587.28,#N/A,#N/A,#N/A,#N/A
2018/5/27,7362.080078,7381.740234,7270.959961,7368.220215,572.67,67.36,#N/A,#N/A,#N/A
2018/5/28,7371.310059,7419.049805,7100.890137,7135.990234,516.04,67.05,#N/A,#N/A,#N/A
2018/5/29,7129.459961,7526.419922,7090.680176,7472.589844,565.39,66.73,2689.86,24361.45,7396.589844
2018/5/30,7469.72998,7573.77002,7313.600098,7406.52002,559.59,68.21,2724.01,24667.78,7462.450195
2018/5/31,7406.149902,7608.899902,7361.129883,7494.169922,577.65,67.04,2705.27,24415.84,7442.120117
2018/6/1,7500.700195,7604.72998,7407.339844,7541.450195,580.04,65.81,2734.62,24635.21,7554.330078
2018/6/2,7536.720215,7695.830078,7497.259766,7643.450195,591.81,#N/A,#N/A,#N/A,#N/A
2018/6/3,7632.089844,7754.890137,7613.040039,7720.25,618.33,#N/A,#N/A,#N/A,#N/A
2018/6/4,7722.529785,7753.819824,7474.040039,7514.470215,592.98,64.75,2746.87,24813.69,7606.459961
2018/6/5,7500.899902,7643.22998,7397,7633.759766,609.3,65.52,2748.8,24799.98,7637.859863
2018/6/6,7625.970215,7680.430176,7502.009766,7653.97998,607.12,64.73,2772.35,25146.39,7689.240234
2018/6/7,7650.819824,7741.27002,7650.819824,7678.240234,605.19,65.95,2770.37,25241.41,7635.069824
2018/6/8,7685.140137,7698.189941,7558.399902,7624.919922,601.08,65.74,2779.03,25316.53,7645.509766
2018/6/9,7632.52002,7683.580078,7531.97998,7531.97998,597.56,#N/A,#N/A,#N/A,#N/A
2018/6/10,7499.549805,7499.549805,6709.069824,6786.02002,526.48,#N/A,#N/A,#N/A,#N/A
2018/6/11,6799.290039,6910.180176,6706.629883,6906.919922,533.28,66.1,2782,25322.31,7659.930176
2018/6/12,6905.819824,6907.959961,6542.080078,6582.359863,496.84,66.36,2786.85,25320.73,7703.790039
2018/6/13,6596.879883,6631.660156,6285.629883,6349.899902,477.49,66.64,2775.63,25201.2,7695.700195
2018/6/14,6342.75,6707.140137,6334.459961,6675.350098,519.74,66.89,2782.49,25175.31,7761.040039
2018/6/15,6674.080078,6681.080078,6433.870117,6456.580078,491,65.06,2779.66,25090.48,7746.379883
2018/6/16,6455.450195,6592.490234,6402.290039,6550.160156,499.64,#N/A,#N/A,#N/A,#N/A
2018/6/17,6545.529785,6589.109863,6499.27002,6499.27002,500.45,#N/A,#N/A,#N/A,#N/A
2018/6/18,6510.069824,6781.140137,6446.680176,6734.819824,518.89,65.85,2773.75,24987.47,7747.029785
2018/6/19,6742.390137,6822.5,6709.919922,6769.939941,537.96,65.07,2762.59,24700.21,7725.589844
2018/6/20,6770.759766,6821.560059,6611.879883,6776.549805,536.27,66.22,2767.32,24657.8,7781.509766
2018/6/21,6780.089844,6810.939941,6715.169922,6729.740234,527.37,65.54,2749.76,24461.7,7712.950195
2018/6/22,6737.879883,6747.080078,6006.600098,6083.689941,465.82,68.58,2754.88,24580.89,7692.819824
2018/6/23,6090.100098,6224.819824,6071.810059,6162.47998,474.52,#N/A,#N/A,#N/A,#N/A
2018/6/24,6164.279785,6223.779785,5826.410156,6173.22998,457.67,#N/A,#N/A,#N/A,#N/A
2018/6/25,6171.970215,6327.370117,6119.680176,6249.180176,460.31,68.08,2717.07,24252.8,7532.009766
2018/6/26,6253.549805,6290.160156,6093.669922,6093.669922,432.77,70.53,2723.06,24283.11,7561.629883
2018/6/27,6084.399902,6180,6052.850098,6157.129883,442.36,72.76,2699.63,24117.59,7445.080078
2018/6/28,6153.160156,6170.410156,5873.049805,5903.439941,422.36,73.45,2716.31,24216.05,7503.680176
2018/6/29,5898.129883,6261.660156,5835.75,6218.299805,436.01,74.15,2718.37,24271.41,7510.299805
2018/6/30,6214.220215,6465.509766,6214.220215,6404,455.18,#N/A,#N/A,#N/A,#N/A
2018/7/1,6411.680176,6432.850098,6289.290039,6385.819824,453.92,#N/A,#N/A,#N/A,#N/A
2018/7/2,6380.379883,6683.859863,6305.700195,6614.180176,475.35,73.94,2726.71,24307.18,7567.689941
2018/7/3,6596.660156,6671.370117,6447.75,6529.589844,464.2,74.14,2713.22,24174.82,7502.669922
2018/7/4,6550.870117,6771.919922,6450.459961,6597.549805,467.32,74.13,#N/A,#N/A,#N/A
2018/7/5,6599.709961,6749.540039,6546.649902,6639.140137,474.41,72.94,2736.61,24356.74,7586.430176
2018/7/6,6638.689941,6700.939941,6533.549805,6673.5,474.01,73.8,2759.82,24456.48,7688.390137
2018/7/7,6668.709961,6863.990234,6579.240234,6856.930176,491.66,#N/A,#N/A,#N/A,#N/A
2018/7/8,6857.799805,6885.910156,6747.97998,6773.879883,489.12,#N/A,#N/A,#N/A,#N/A
2018/7/9,6775.080078,6838.680176,6724.339844,6741.75,476.68,73.85,2784.17,24776.59,7756.200195
2018/7/10,6739.209961,6767.740234,6320.720215,6329.950195,434.42,74.11,2793.84,24919.66,7759.200195
2018/7/11,6330.77002,6444.959961,6330.470215,6394.709961,446.52,70.38,2774.02,24700.45,7716.609863
